mciId,file,method,beforeCCTR,afterCCTR,delta,pctReduction
org.apache.dubbo.config.spring.status.SpringStatusCheckerTest.ApplicationLifeCycle::1,dubbo-config/dubbo-config-spring/src/test/java/org/apache/dubbo/config/spring/status/SpringStatusCheckerTest.java,testWithoutLifeCycleRunning,2,1,-1,50.0
org.apache.dubbo.registry.RegistryFactory::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testConsumerUrlWithoutProtocol,23,20,-3,13.0
org.apache.dubbo.registry.RegistryFactory::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testConsumerUrlWithProtocol,23,20,-3,13.0
org.apache.dubbo.registry.RegistryFactory::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testReferWithoutGroup,24,21,-3,12.5
org.apache.dubbo.registry.RegistryFactory::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testReferWithGroup,22,22,0,0.0
org.apache.dubbo.registry.RegistryFactory::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testRegisterConsumerUrl,20,17,-3,15.0
org.apache.dubbo.rpc.cluster.Directory::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/migration/DefaultMigrationAddressComparatorTest.java,test,77,71,-6,7.8
org.apache.dubbo.rpc.model.StubMethodDescriptor::1,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/MutinyClientCallsTest.java,testOneToOneSuccess,5,4,-1,20.0
org.apache.dubbo.rpc.model.StubMethodDescriptor::1,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/MutinyClientCallsTest.java,testOneToOneThrowsErrorWithMutinyAwait,6,5,-1,16.7
org.apache.dubbo.rpc.model.StubMethodDescriptor::1,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/MutinyClientCallsTest.java,testOneToManyReturnsMultiAndEmitsItems,9,8,-1,11.1
org.apache.dubbo.rpc.model.StubMethodDescriptor::1,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/MutinyClientCallsTest.java,testManyToOneSuccess,7,6,-1,14.3
org.apache.dubbo.config.nested.ExporterConfig.ZipkinConfig::1,dubbo-metrics/dubbo-tracing/src/test/java/org/apache/dubbo/tracing/exporter/zipkin/ZipkinSpanExporterTest.java,getSpanExporter,9,4,-5,55.6
org.apache.dubbo.config.nested.ExporterConfig.ZipkinConfig::1,dubbo-metrics/dubbo-tracing/src/test/java/org/apache/dubbo/tracing/exporter/zipkin/ZipkinSpanHandlerTest.java,getSpanHandler,7,2,-5,71.4
org.apache.dubbo.registry.client.migration.MigrationInvoker<?>::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/migration/MigrationRuleListenerTest.java,test,14,13,-1,7.1
org.apache.dubbo.registry.client.migration.MigrationInvoker<?>::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/migration/MigrationRuleListenerTest.java,testWithInitAndNoLocalRule,12,11,-1,8.3
org.apache.dubbo.registry.client.migration.MigrationInvoker<?>::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/migration/MigrationRuleListenerTest.java,testWithConfigurationListenerAndLocalRule,41,40,-1,2.4
org.apache.dubbo.registry.client.migration.MigrationInvoker<?>::2,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testInterceptInvokerForMigrationRuleListener,15,14,-1,6.7
org.apache.dubbo.registry.client.migration.MigrationInvoker<?>::2,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testInterceptInvokerForCustomRegistryProtocolListener,13,12,-1,7.7
